corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
cid22	EPICA Delta D Plot.png	512	512	Photo	25	6	10998	10960	1.003467
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	25	6	12916	13124	0.984151
cid22	pexels-photo-1933873.png	512	512	Photo	25	6	11718	11846	0.989195
cid22	pexels-photo-3193731.png	512	512	Photo	25	6	12234	12254	0.998368
cid22	pexels-photo-4354221.png	512	512	Photo	25	6	13898	13788	1.007978
cid22	pexels-photo-7078290.png	512	512	Photo	25	6	14126	14620	0.966211
cid22	1001682.png	512	512	Photo	50	0	26854	42476	0.632216
cid22	1129482.png	512	512	Photo	50	0	8362	10366	0.806676
cid22	1287145.png	512	512	Photo	50	0	21208	31212	0.679482
cid22	1454804.png	512	512	Photo	50	0	10046	10054	0.999204
cid22	1570264.png	512	512	Photo	50	0	45174	42478	1.063468
cid22	162511.png	512	512	Photo	50	0	52974	53972	0.981509
cid22	1938351.png	512	512	Photo	50	0	9894	11370	0.870185
cid22	21169144185_3f7977cb5a_o.png	512	512	Photo	50	0	28986	30736	0.943064
cid22	225284.png	512	512	Photo	50	0	52056	54572	0.953896
cid22	2471234.png	512	512	Photo	50	0	7178	7432	0.965823
cid22	262780.png	512	512	Photo	50	0	26092	27742	0.940523
cid22	3004909.png	512	512	Photo	50	0	23808	26096	0.912324
cid22	3363331.png	512	512	Photo	50	0	21434	24864	0.862050
cid22	3623285.png	512	512	Photo	50	0	20030	22096	0.906499
cid22	45258.png	512	512	Photo	50	0	18554	21368	0.868308
cid22	5212582.png	512	512	Photo	50	0	4020	3904	1.029713
cid22	60003.png	512	512	Photo	50	0	20292	24056	0.843532
cid22	7062197.png	512	512	Photo	50	0	24666	25552	0.965326
cid22	7394483.png	512	512	Photo	50	0	13900	15512	0.896080
cid22	EPICA Delta D Plot.png	512	512	Photo	50	0	21830	22288	0.979451
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Photo	50	0	23306	25550	0.912172
cid22	pexels-photo-1933873.png	512	512	Photo	50	0	24712	27592	0.895622
cid22	pexels-photo-3193731.png	512	512	Photo	50	0	24028	28414	0.845639
